train_number,sim_date,train_type,train_zone,priority_rank,is_train_period,cur_station_name,next_station_name,cur_stop_seq,cur_delay_minutes,cur_cum_distance_km,distance_remaining_km,cur_scheduled_min,next_scheduled_min,upcoming_dist_km,upcoming_tsr_frac,upcoming_congestion_mean,upcoming_foggy_frac,next_station_zone,target_delay_minutes,hist_avg_delay_by_train,hist_avg_delay_by_type
12917,2026-01-13,SKr,WR,6,True,ANAND JN,VADODARA JN,12,5.6,64.117,987.586,59.0,111.0,7.298,0.0,0.085,0.0,UNK,10.7,54.16135265700483,132.20822501120574
12917,2026-01-13,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,10.7,99.836,951.867,111.0,179.0,9.452,0.0,0.364,0.0,UNK,30.9,54.16135265700483,132.20822501120574
12917,2026-01-13,SKr,WR,6,True,GODHRA JN,DAHOD,29,30.9,170.624,881.079,179.0,240.0,4.875,0.0,0.042,0.0,UNK,28.2,54.16135265700483,132.20822501120574
12917,2026-01-13,SKr,WR,6,True,DAHOD,RATLAM JN,39,28.2,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.392,0.0,UNK,35.8,54.16135265700483,132.20822501120574
12917,2026-01-13,SKr,WR,6,True,RATLAM JN,KOTA JN,52,35.8,342.742,708.961,337.0,537.0,8.844,0.0,0.773,0.0,UNK,58.5,54.16135265700483,132.20822501120574
12917,2026-01-13,SKr,WR,6,True,KOTA JN,MATHURA JN,82,58.5,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.136,0.0,UNK,99.3,54.16135265700483,132.20822501120574
12917,2026-01-13,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,99.3,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.039,0.0,UNK,125.9,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.168,0.0,UNK,4.3,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,NADIAD JN,ANAND JN,9,4.3,45.528,1006.175,43.0,59.0,7.486,0.0,0.21,0.0,UNK,3.7,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,ANAND JN,VADODARA JN,12,3.7,64.117,987.586,59.0,111.0,7.298,0.0,0.011,0.0,UNK,11.6,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,11.6,99.836,951.867,111.0,179.0,9.452,0.0,0.294,0.0,UNK,8.4,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,GODHRA JN,DAHOD,29,8.4,170.624,881.079,179.0,240.0,4.875,0.0,0.101,0.0,UNK,5.9,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,DAHOD,RATLAM JN,39,5.9,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.109,0.0,UNK,16.5,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,RATLAM JN,KOTA JN,52,16.5,342.742,708.961,337.0,537.0,8.844,0.0,0.168,0.0,UNK,40.7,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,KOTA JN,MATHURA JN,82,40.7,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.24,0.0,UNK,32.5,54.16135265700483,132.20822501120574
12917,2026-01-14,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,32.5,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.387,0.0,UNK,34.7,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.168,0.0,UNK,1.1,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,NADIAD JN,ANAND JN,9,1.1,45.528,1006.175,43.0,59.0,7.486,0.0,0.065,0.0,UNK,6.3,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,ANAND JN,VADODARA JN,12,6.3,64.117,987.586,59.0,111.0,7.298,0.0,0.24,0.0,UNK,16.0,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,16.0,99.836,951.867,111.0,179.0,9.452,0.0,0.226,0.0,UNK,24.4,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,GODHRA JN,DAHOD,29,24.4,170.624,881.079,179.0,240.0,4.875,0.0,0.344,0.0,UNK,18.8,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,DAHOD,RATLAM JN,39,18.8,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.365,0.0,UNK,29.2,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,RATLAM JN,KOTA JN,52,29.2,342.742,708.961,337.0,537.0,8.844,0.0,0.116,0.0,UNK,51.2,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,KOTA JN,MATHURA JN,82,51.2,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.21,0.0,UNK,92.6,54.16135265700483,132.20822501120574
12917,2026-01-15,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,92.6,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.125,0.0,UNK,100.2,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,3.2,0.0,1051.703,0.0,43.0,9.203,0.0,0.204,0.0,UNK,5.6,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,NADIAD JN,ANAND JN,9,5.6,45.528,1006.175,43.0,59.0,7.486,0.0,0.397,0.0,UNK,5.0,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,ANAND JN,VADODARA JN,12,5.0,64.117,987.586,59.0,111.0,7.298,0.0,0.282,0.0,UNK,10.4,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,10.4,99.836,951.867,111.0,179.0,9.452,0.0,0.05,0.0,UNK,46.8,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,GODHRA JN,DAHOD,29,46.8,170.624,881.079,179.0,240.0,4.875,0.0,0.351,0.0,UNK,48.5,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,DAHOD,RATLAM JN,39,48.5,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.21,0.0,UNK,73.4,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,RATLAM JN,KOTA JN,52,73.4,342.742,708.961,337.0,537.0,8.844,0.0,0.042,0.0,UNK,68.4,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,KOTA JN,MATHURA JN,82,68.4,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.093,0.0,UNK,99.6,54.16135265700483,132.20822501120574
12917,2026-01-16,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,99.6,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.221,0.0,UNK,128.6,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.331,0.0,UNK,5.0,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,NADIAD JN,ANAND JN,9,5.0,45.528,1006.175,43.0,59.0,7.486,0.0,0.271,0.0,UNK,4.4,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,ANAND JN,VADODARA JN,12,4.4,64.117,987.586,59.0,111.0,7.298,0.0,0.139,0.0,UNK,13.2,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,13.2,99.836,951.867,111.0,179.0,9.452,0.0,0.136,0.0,UNK,53.3,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,GODHRA JN,DAHOD,29,53.3,170.624,881.079,179.0,240.0,4.875,0.0,0.347,0.0,UNK,47.8,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,DAHOD,RATLAM JN,39,47.8,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.367,0.0,UNK,53.7,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,RATLAM JN,KOTA JN,52,53.7,342.742,708.961,337.0,537.0,8.844,0.0,0.283,0.0,UNK,50.3,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,KOTA JN,MATHURA JN,82,50.3,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.37,0.0,UNK,76.3,54.16135265700483,132.20822501120574
12917,2026-01-17,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,76.3,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.339,0.0,UNK,70.6,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,11.8,0.0,1051.703,0.0,43.0,9.203,0.0,0.325,0.0,UNK,28.8,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,NADIAD JN,ANAND JN,9,28.8,45.528,1006.175,43.0,59.0,7.486,0.0,0.221,0.0,UNK,44.3,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,ANAND JN,VADODARA JN,12,44.3,64.117,987.586,59.0,111.0,7.298,0.0,0.88,0.0,UNK,53.2,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,53.2,99.836,951.867,111.0,179.0,9.452,0.0,0.024,0.0,UNK,108.4,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,GODHRA JN,DAHOD,29,108.4,170.624,881.079,179.0,240.0,4.875,0.0,0.052,0.0,UNK,103.5,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,DAHOD,RATLAM JN,39,103.5,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.15,0.0,UNK,110.9,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,RATLAM JN,KOTA JN,52,110.9,342.742,708.961,337.0,537.0,8.844,0.0,0.048,0.0,UNK,114.9,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,KOTA JN,MATHURA JN,82,114.9,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.338,0.0,UNK,137.8,54.16135265700483,132.20822501120574
12917,2026-01-18,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,137.8,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.355,1.0,UNK,141.1,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.07,0.0,UNK,10.7,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,NADIAD JN,ANAND JN,9,10.7,45.528,1006.175,43.0,59.0,7.486,0.0,0.081,0.0,UNK,10.6,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,ANAND JN,VADODARA JN,12,10.6,64.117,987.586,59.0,111.0,7.298,0.0,0.262,0.0,UNK,8.8,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,8.8,99.836,951.867,111.0,179.0,9.452,0.0,0.051,0.0,UNK,32.6,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,GODHRA JN,DAHOD,29,32.6,170.624,881.079,179.0,240.0,4.875,0.0,0.232,0.0,UNK,37.9,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,DAHOD,RATLAM JN,39,37.9,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.14,0.0,UNK,32.4,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,RATLAM JN,KOTA JN,52,32.4,342.742,708.961,337.0,537.0,8.844,0.0,0.387,0.0,UNK,64.8,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,KOTA JN,MATHURA JN,82,64.8,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.111,0.0,UNK,146.0,54.16135265700483,132.20822501120574
12917,2026-01-19,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,146.0,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.292,0.0,UNK,160.0,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.118,0.0,UNK,8.7,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,NADIAD JN,ANAND JN,9,8.7,45.528,1006.175,43.0,59.0,7.486,0.0,0.687,0.0,UNK,13.7,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,ANAND JN,VADODARA JN,12,13.7,64.117,987.586,59.0,111.0,7.298,0.0,0.23,0.0,UNK,26.7,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,26.7,99.836,951.867,111.0,179.0,9.452,0.0,0.097,0.0,UNK,49.0,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,GODHRA JN,DAHOD,29,49.0,170.624,881.079,179.0,240.0,4.875,0.0,0.338,0.0,UNK,51.4,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,DAHOD,RATLAM JN,39,51.4,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.128,0.0,UNK,52.8,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,RATLAM JN,KOTA JN,52,52.8,342.742,708.961,337.0,537.0,8.844,0.0,0.271,0.0,UNK,83.3,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,KOTA JN,MATHURA JN,82,83.3,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.175,0.0,UNK,117.0,54.16135265700483,132.20822501120574
12917,2026-01-20,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,117.0,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.248,0.0,UNK,104.4,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.065,0.0,UNK,0.0,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,NADIAD JN,ANAND JN,9,0.0,45.528,1006.175,43.0,59.0,7.486,0.0,0.161,0.0,UNK,11.3,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,ANAND JN,VADODARA JN,12,11.3,64.117,987.586,59.0,111.0,7.298,0.0,0.849,0.0,UNK,25.2,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,25.2,99.836,951.867,111.0,179.0,9.452,0.0,0.325,0.0,UNK,59.6,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,GODHRA JN,DAHOD,29,59.6,170.624,881.079,179.0,240.0,4.875,0.0,0.202,0.0,UNK,71.4,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,DAHOD,RATLAM JN,39,71.4,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.237,0.0,UNK,73.8,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,RATLAM JN,KOTA JN,52,73.8,342.742,708.961,337.0,537.0,8.844,0.0,0.943,0.0,UNK,101.7,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,KOTA JN,MATHURA JN,82,101.7,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.817,0.0,UNK,116.2,54.16135265700483,132.20822501120574
12917,2026-01-21,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,116.2,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.009,0.0,UNK,124.3,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.361,0.0,UNK,21.2,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,NADIAD JN,ANAND JN,9,21.2,45.528,1006.175,43.0,59.0,7.486,0.0,0.38,0.0,UNK,21.1,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,ANAND JN,VADODARA JN,12,21.1,64.117,987.586,59.0,111.0,7.298,0.0,0.386,0.0,UNK,17.8,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,17.8,99.836,951.867,111.0,179.0,9.452,0.0,0.393,0.0,UNK,58.7,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,GODHRA JN,DAHOD,29,58.7,170.624,881.079,179.0,240.0,4.875,0.0,0.039,0.0,UNK,71.1,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,DAHOD,RATLAM JN,39,71.1,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.631,0.0,UNK,97.2,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,RATLAM JN,KOTA JN,52,97.2,342.742,708.961,337.0,537.0,8.844,0.0,0.047,0.0,UNK,112.1,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,KOTA JN,MATHURA JN,82,112.1,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.163,0.0,UNK,136.0,54.16135265700483,132.20822501120574
12917,2026-01-22,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,136.0,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.334,0.0,UNK,143.2,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.077,0.0,UNK,14.3,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,NADIAD JN,ANAND JN,9,14.3,45.528,1006.175,43.0,59.0,7.486,0.0,0.041,0.0,UNK,11.9,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,ANAND JN,VADODARA JN,12,11.9,64.117,987.586,59.0,111.0,7.298,0.0,0.247,0.0,UNK,10.4,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,VADODARA JN,GODHRA JN,19,10.4,99.836,951.867,111.0,179.0,9.452,0.0,0.065,0.0,UNK,53.9,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,GODHRA JN,DAHOD,29,53.9,170.624,881.079,179.0,240.0,4.875,0.0,0.191,0.0,UNK,93.1,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,DAHOD,RATLAM JN,39,93.1,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.398,0.0,UNK,113.8,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,RATLAM JN,KOTA JN,52,113.8,342.742,708.961,337.0,537.0,8.844,0.0,0.201,1.0,UNK,154.9,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,KOTA JN,MATHURA JN,82,154.9,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.179,0.0,UNK,205.0,54.16135265700483,132.20822501120574
12917,2026-01-23,SKr,WR,6,True,MATHURA JN,DELHI H NIZAMUDDIN,121,205.0,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.027,0.0,UNK,227.5,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.087,0.0,UNK,7.7,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,NADIAD JN,ANAND JN,9,7.7,45.528,1006.175,43.0,59.0,7.486,0.0,0.252,0.0,UNK,6.1,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,ANAND JN,VADODARA JN,12,6.1,64.117,987.586,59.0,111.0,7.298,0.0,0.369,0.0,UNK,8.4,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,VADODARA JN,GODHRA JN,19,8.4,99.836,951.867,111.0,179.0,9.452,0.0,0.399,0.0,UNK,4.5,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,GODHRA JN,DAHOD,29,4.5,170.624,881.079,179.0,240.0,4.875,0.0,0.015,0.0,UNK,13.7,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,DAHOD,RATLAM JN,39,13.7,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.154,0.0,UNK,37.8,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,RATLAM JN,KOTA JN,52,37.8,342.742,708.961,337.0,537.0,8.844,0.0,0.218,0.0,UNK,31.5,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,KOTA JN,MATHURA JN,82,31.5,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.034,0.0,UNK,30.7,54.16135265700483,132.20822501120574
12917,2026-01-24,SKr,WR,6,False,MATHURA JN,DELHI H NIZAMUDDIN,121,30.7,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.384,0.0,UNK,56.7,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.242,0.0,UNK,4.5,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,NADIAD JN,ANAND JN,9,4.5,45.528,1006.175,43.0,59.0,7.486,0.0,0.129,0.0,UNK,3.0,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,ANAND JN,VADODARA JN,12,3.0,64.117,987.586,59.0,111.0,7.298,0.0,0.287,0.0,UNK,0.0,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,VADODARA JN,GODHRA JN,19,0.0,99.836,951.867,111.0,179.0,9.452,0.0,0.347,0.0,UNK,13.0,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,GODHRA JN,DAHOD,29,13.0,170.624,881.079,179.0,240.0,4.875,0.0,0.343,0.0,UNK,9.9,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,DAHOD,RATLAM JN,39,9.9,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.647,0.0,UNK,16.2,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,RATLAM JN,KOTA JN,52,16.2,342.742,708.961,337.0,537.0,8.844,0.0,0.301,0.0,UNK,78.6,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,KOTA JN,MATHURA JN,82,78.6,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.372,0.0,UNK,119.3,54.16135265700483,132.20822501120574
12917,2026-01-25,SKr,WR,6,False,MATHURA JN,DELHI H NIZAMUDDIN,121,119.3,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.318,0.0,UNK,122.4,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.284,0.0,UNK,8.1,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,NADIAD JN,ANAND JN,9,8.1,45.528,1006.175,43.0,59.0,7.486,0.0,0.185,0.0,UNK,7.6,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,ANAND JN,VADODARA JN,12,7.6,64.117,987.586,59.0,111.0,7.298,0.0,0.129,0.0,UNK,9.0,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,VADODARA JN,GODHRA JN,19,9.0,99.836,951.867,111.0,179.0,9.452,0.0,0.052,0.0,UNK,7.0,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,GODHRA JN,DAHOD,29,7.0,170.624,881.079,179.0,240.0,4.875,0.0,0.014,0.0,UNK,4.4,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,DAHOD,RATLAM JN,39,4.4,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.121,0.0,UNK,37.3,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,RATLAM JN,KOTA JN,52,37.3,342.742,708.961,337.0,537.0,8.844,0.0,0.332,0.0,UNK,48.8,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,KOTA JN,MATHURA JN,82,48.8,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.231,0.0,UNK,69.4,54.16135265700483,132.20822501120574
12917,2026-01-26,SKr,WR,6,False,MATHURA JN,DELHI H NIZAMUDDIN,121,69.4,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.218,0.0,UNK,79.2,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,AHMEDABAD JN,NADIAD JN,0,7.3,0.0,1051.703,0.0,43.0,9.203,0.0,0.019,0.0,UNK,31.6,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,NADIAD JN,ANAND JN,9,31.6,45.528,1006.175,43.0,59.0,7.486,0.0,0.387,0.0,UNK,30.3,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,ANAND JN,VADODARA JN,12,30.3,64.117,987.586,59.0,111.0,7.298,0.0,0.178,0.0,UNK,40.6,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,VADODARA JN,GODHRA JN,19,40.6,99.836,951.867,111.0,179.0,9.452,0.0,0.258,0.0,UNK,37.9,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,GODHRA JN,DAHOD,29,37.9,170.624,881.079,179.0,240.0,4.875,0.0,0.376,0.0,UNK,36.4,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,DAHOD,RATLAM JN,39,36.4,239.055,812.6479999999999,240.0,337.0,10.288,0.0,0.087,0.0,UNK,38.3,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,RATLAM JN,KOTA JN,52,38.3,342.742,708.961,337.0,537.0,8.844,0.0,0.286,1.0,UNK,53.6,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,KOTA JN,MATHURA JN,82,53.6,600.935,450.76800000000003,537.0,832.0,8.777,0.0,0.308,0.0,UNK,69.5,54.16135265700483,132.20822501120574
12917,2026-01-27,SKr,WR,6,False,MATHURA JN,DELHI H NIZAMUDDIN,121,69.5,918.728,132.97500000000002,832.0,990.0,3.28,0.0,0.275,0.0,UNK,89.3,54.16135265700483,132.20822501120574
12917,2026-01-28,SKr,WR,6,False,AHMEDABAD JN,NADIAD JN,0,0.0,0.0,1051.703,0.0,43.0,9.203,0.0,0.176,0.0,UNK,0.0,54.16135265700483,132.20822501120574
12917,2026-01-28,SKr,WR,6,False,NADIAD JN,ANAND JN,9,0.0,45.528,1006.175,43.0,59.0,7.486,0.0,0.371,0.0,UNK,10.8,54.16135265700483,132.20822501120574
12917,2026-01-28,SKr,WR,6,False,ANAND JN,VADODARA JN,12,10.8,64.117,987.586,59.0,111.0,7.298,0.0,0.102,0.0,UNK,9.0,54.16135265700483,132.20822501120574
